id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_9e0d0fea43e8b27c,product,prod_14d47cbe194106c4,access_model,commercial,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_9e54a5ef39509b41,organisation,org_530820839614a2eb,origin_classification,global_deployed_in_africa,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_9e9ed0854fc86259,product,prod_bc70438d15454ac9,name,GridOS Wide Area Monitoring System,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_9ee739921368a2e3,organisation,org_cbf8bcdb4fb4587b,website,https://resourcematters.org/,src_80750634d4eb4e8f,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Congo Epela Platform subsection identifies Resource Matters and the DRC least-cost electrification application.
asrt_bulk_9f14cb89b68c22bf,product,prod_dfff8365390e2421,description,"Fleet-management platform for rider swap access, fleet purchases and battery-network running costs.",src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Fleet Management feature explicitly names the Kofa Fleet Platform and describes rider access, purchases and running-cost management."
asrt_bulk_9f531ae6c0b5eb15,product,prod_af06988b7962e214,description,"EV-charging application for live charger discovery, session management and payments on the South African network.",src_a007594faa6d6482,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage section on the national network names ChargePocket and describes its live map, charger details, sessions and payments."
asrt_bulk_9f7dd258489c321f,product,prod_d5b79f9c98ecce44,lifecycle_status,active,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_9fb16e9ace3c357a,organisation,org_6d53c1b9743e7ec9,origin_classification,africa_built,src_a007594faa6d6482,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage section on the national network names ChargePocket and describes its live map, charger details, sessions and payments."
asrt_bulk_9fdce63036f1332a,product,prod_90c1269fb6533050,primary_category_id,cat_retail_metering_billing_payments,src_3fed97da9ebf5a38,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: SteamaCo Product Suite, 'Nimbus AMI' product block."
asrt_bulk_a020df251a1daef4,product,prod_acf9505b6591bcdc,name,OnSSET,src_49525542a4a0aa7a,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Governments and Industry and Think Tanks sections list applications in Nigeria, Ethiopia, Kenya, Tanzania, Madagascar, Benin and other African contexts."
asrt_bulk_a03e8d47e2ea2d39,product,prod_00904b9e2148c62a,organisation_id,org_fc7c0c72d1969875,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_a0a25810f4367836,organisation,org_5d4d39fbfe878d2c,website,https://fekra-egy.com/,src_de00f697c22cfe83,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Featured Product and All-in-one EV Charging Software Management sections name Pika EV Drive and list station, session and smart-energy controls; page gives Cairo headquarters."
asrt_bulk_a0d0665a0131dbbc,organisation,org_b4e978f005016067,website,https://climatecompatiblegrowth.com/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph identifies PathCalc for interactively visualising carbon emissions.
asrt_bulk_a0ee05d18e95df1d,organisation,org_406033f114a69ab6,headquarters_country,EG,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Utility Management Platform'; Contacts section gives the Giza, Egypt address."
asrt_bulk_a128179997494fb8,organisation,org_930efc4050b16d68,headquarters_country,SE,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_a1fbd29c302fac3c,product,prod_7dc0a9bb41944d44,name,Ampersand Driver App,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_a23a67663a023a64,product,prod_27402d8bb06c6333,description,"A web and mobile platform for real-time monitoring, metering, control and automation of grid, solar, battery and generator assets.",src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_a261b73cf5089549,deployment,dep_0fd414076188d885,lifecycle_status,active,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph stating that the ICC platform was upgraded with GE Vernova's GridOS forecasting solution for VRE forecasting and ramping.
asrt_bulk_a282ee40e00a29d2,organisation,org_b4e978f005016067,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_a29a459b5c073279,product,prod_4e6bb096113f7a45,website,https://cloud.netelek.co.za/,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetMaps product entry.
asrt_bulk_a2a74b324b6875c6,product,prod_acf9505b6591bcdc,lifecycle_status,active,src_49525542a4a0aa7a,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Governments and Industry and Think Tanks sections list applications in Nigeria, Ethiopia, Kenya, Tanzania, Madagascar, Benin and other African contexts."
asrt_bulk_a2aa16a61669564d,organisation,org_e7a91741bca86f28,name,SteamaCo,src_3fed97da9ebf5a38,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: SteamaCo Product Suite, 'ThunderBolt' field-force app product block."
asrt_bulk_a2c9223c17d249aa,deployment,dep_9f93d6392cac38f3,lifecycle_status,active,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_a2dc8b81b77a9116,product,prod_3cdf76665621519b,sector_id,sector_markets_finance_carbon,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_a2de673aff9a2c84,product,prod_835fa410d7e3dba0,primary_category_id,cat_emobility_battery_networks,src_4acfd42725b98b4e,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About this app section describes live charging discovery, availability, remote start/stop and payments; developer address is in Rabat, Morocco."
asrt_bulk_a36d2f52b054e45b,product,prod_4801ed63e28a4c98,website,https://openaccess.energy/,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_a36db9732567c234,product,prod_84787f6a75dff4dd,lifecycle_status,active,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_a39ca4da371e9e40,product,prod_3cdf76665621519b,organisation_id,org_d48d027ab1a1011c,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_a41cbad53774c2b0,product,prod_3e36972ea2d29b21,access_model,commercial,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_a4216e1dda0a017f,product,prod_c88c7983f9fcb410,name,Universal Electrification Access,src_80750634d4eb4e8f,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: United Nations app subsection describes the interface and results for 54 developing countries in sub-Saharan Africa and Latin America.
asrt_bulk_a462e1949b07681c,organisation,org_c538d1eb164e6e41,website,https://www.ammp.io/,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_a4bd0e2a8989a7d0,product,prod_04226a46eb948cbc,lifecycle_status,active,src_09a3d01a3a3a8b9a,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,Human reviewed. Source locator: Homepage headings 'The Complete EV Charging Software Platform' and location section identifying Egypt.
asrt_bulk_a4fe6f827ab556ed,product,prod_f3d9dc4a77ea4cab,sector_id,sector_generation_storage,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_a51536df0c5a181f,product,prod_4801ed63e28a4c98,sector_id,sector_markets_finance_carbon,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_a518a6e915843aa4,organisation,org_99b1e294a6715f25,name,Netelek,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_a5cb72b3b107df86,deployment,dep_5dafb03405e9b7a4,started_year,2022,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_a5def5229191ef97,deployment,dep_5dafb03405e9b7a4,customer_name,Kazang Solar,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_a5ef5634cede0b3a,product,prod_c65e8228650434e7,description,Model for financial analysis of electricity-sector expansion plans and project viability.,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names FINPLAN for evaluating financial viability of utility-scale projects.
asrt_bulk_a5f3c474e8563e36,product,prod_8d5f9abcd9decdc8,access_model,commercial,src_cdecc55785a2e84f,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'This is the actual product', 'Engineering Studio', 'Yield and simulation', 'How a deal moves' and footer legal registration details."
asrt_bulk_a6c6742f7ac2486e,product,prod_76e1cb9631e5da42,organisation_id,org_a05bce318bbf4ea0,src_1fd4de155f438bff,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ answer to 'Where can I swap batteries' states that cabinets are deployed across Nairobi and can be found using the mobile app.
asrt_bulk_a6efaaf83ab21b96,deployment,dep_c4d486068f0ae346,product_id,prod_7ec0014d7e86dba9,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
